subject,list,item,input,output,study,recall,repeat,intrusion,first_input,list length
11,65,0,1,,True,False,0,False,1,30.0
11,65,1,2,,True,False,0,False,2,30.0
11,65,2,3,,True,False,0,False,3,30.0
11,65,3,4,,True,False,0,False,4,30.0
11,65,4,5,,True,False,0,False,5,30.0
11,65,5,6,,True,False,0,False,6,30.0
11,65,6,7,,True,False,0,False,7,30.0
11,65,7,8,,True,False,0,False,8,30.0
11,65,8,9,,True,False,0,False,9,30.0
11,65,9,10,,True,False,0,False,10,30.0
11,65,10,11,,True,False,0,False,11,30.0
11,65,11,12,,True,False,0,False,12,30.0
11,65,12,13,,True,False,0,False,13,30.0
11,65,13,14,,True,False,0,False,14,30.0
11,65,14,15,,True,False,0,False,15,30.0
11,65,15,16,,True,False,0,False,16,30.0
11,65,16,17,,True,False,0,False,17,30.0
11,65,17,18,,True,False,0,False,18,30.0
11,65,18,19,,True,False,0,False,19,30.0
11,65,19,20,,True,False,0,False,20,30.0
11,65,20,21,1.0,True,True,0,False,21,30.0
11,65,21,22,2.0,True,True,0,False,22,30.0
11,65,22,23,4.0,True,True,0,False,23,30.0
11,65,23,24,,True,False,0,False,24,30.0
11,65,24,25,5.0,True,True,0,False,25,30.0
11,65,25,26,,True,False,0,False,26,30.0
11,65,26,27,6.0,True,True,0,False,27,30.0
11,65,27,28,7.0,True,True,0,False,28,30.0
11,65,28,29,3.0,True,True,0,False,29,30.0
11,65,29,30,,True,False,0,False,30,30.0
11,66,0,1,,True,False,0,False,1,30.0
11,66,1,2,,True,False,0,False,2,30.0
11,66,2,3,,True,False,0,False,3,30.0
11,66,3,4,,True,False,0,False,4,30.0
11,66,4,5,,True,False,0,False,5,30.0
11,66,5,6,,True,False,0,False,6,30.0
11,66,6,7,,True,False,0,False,7,30.0
11,66,7,8,,True,False,0,False,8,30.0
11,66,8,9,,True,False,0,False,9,30.0
11,66,9,10,,True,False,0,False,10,30.0
11,66,10,11,,True,False,0,False,11,30.0
11,66,11,12,,True,False,0,False,12,30.0
11,66,12,13,,True,False,0,False,13,30.0
11,66,13,14,7.0,True,True,0,False,14,30.0
11,66,14,15,,True,False,0,False,15,30.0
11,66,15,16,,True,False,0,False,16,30.0
11,66,16,17,,True,False,0,False,17,30.0
11,66,17,18,,True,False,0,False,18,30.0
11,66,18,19,,True,False,0,False,19,30.0
11,66,19,20,,True,False,0,False,20,30.0
11,66,20,21,,True,False,0,False,21,30.0
11,66,21,22,,True,False,0,False,22,30.0
11,66,22,23,5.0,True,True,0,False,23,30.0
11,66,23,24,,True,False,0,False,24,30.0
11,66,24,25,,True,False,0,False,25,30.0
11,66,25,26,3.0,True,True,0,False,26,30.0
11,66,26,27,4.0,True,True,0,False,27,30.0
11,66,27,28,6.0,True,True,0,False,28,30.0
11,66,28,29,1.0,True,True,0,False,29,30.0
11,66,29,30,2.0,True,True,0,False,30,30.0
11,67,0,1,,True,False,0,False,1,30.0
11,67,1,2,,True,False,0,False,2,30.0
11,67,2,3,,True,False,0,False,3,30.0
11,67,3,4,,True,False,0,False,4,30.0
11,67,4,5,,True,False,0,False,5,30.0
11,67,5,6,,True,False,0,False,6,30.0
11,67,6,7,,True,False,0,False,7,30.0
11,67,7,8,,True,False,0,False,8,30.0
11,67,8,9,,True,False,0,False,9,30.0
11,67,9,10,,True,False,0,False,10,30.0
11,67,10,11,,True,False,0,False,11,30.0
11,67,11,12,,True,False,0,False,12,30.0
11,67,12,13,,True,False,0,False,13,30.0
11,67,13,14,,True,False,0,False,14,30.0
11,67,14,15,,True,False,0,False,15,30.0
11,67,15,16,11.0,True,True,0,False,16,30.0
11,67,16,17,8.0,True,True,0,False,17,30.0
11,67,17,18,,True,False,0,False,18,30.0
11,67,18,19,9.0,True,True,0,False,19,30.0
11,67,19,20,,True,False,0,False,20,30.0
11,67,20,21,10.0,True,True,0,False,21,30.0
11,67,21,22,,True,False,0,False,22,30.0
11,67,22,23,5.0,True,True,0,False,23,30.0
11,67,23,24,3.0,True,True,0,False,24,30.0
11,67,24,25,,True,False,0,False,25,30.0
11,67,25,26,4.0,True,True,0,False,26,30.0
11,67,26,27,6.0,True,True,0,False,27,30.0
11,67,27,28,7.0,True,True,0,False,28,30.0
11,67,28,29,1.0,True,True,0,False,29,30.0
11,67,29,30,2.0,True,True,0,False,30,30.0
11,68,0,1,,True,False,0,False,1,30.0
11,68,1,2,,True,False,0,False,2,30.0
11,68,2,3,,True,False,0,False,3,30.0
11,68,3,4,,True,False,0,False,4,30.0
11,68,4,5,,True,False,0,False,5,30.0
11,68,5,6,,True,False,0,False,6,30.0
11,68,6,7,,True,False,0,False,7,30.0
11,68,7,8,,True,False,0,False,8,30.0
11,68,8,9,,True,False,0,False,9,30.0
11,68,9,10,,True,False,0,False,10,30.0
11,68,10,11,,True,False,0,False,11,30.0
11,68,11,12,,True,False,0,False,12,30.0
11,68,12,13,,True,False,0,False,13,30.0
11,68,13,14,,True,False,0,False,14,30.0
11,68,14,15,6.0,True,True,0,False,15,30.0
11,68,15,16,,True,False,0,False,16,30.0
11,68,16,17,,True,False,0,False,17,30.0
11,68,17,18,,True,False,0,False,18,30.0
11,68,18,19,,True,False,0,False,19,30.0
11,68,19,20,,True,False,0,False,20,30.0
11,68,20,21,,True,False,0,False,21,30.0
11,68,21,22,,True,False,0,False,22,30.0
11,68,22,23,,True,False,0,False,23,30.0
11,68,23,24,4.0,True,True,0,False,24,30.0
11,68,24,25,5.0,True,True,0,False,25,30.0
11,68,25,26,,True,False,0,False,26,30.0
11,68,26,27,2.0,True,True,0,False,27,30.0
11,68,27,28,3.0,True,True,0,False,28,30.0
11,68,28,29,7.0,True,True,0,False,29,30.0
11,68,29,30,1.0,True,True,0,False,30,30.0
11,69,0,1,,True,False,0,False,1,30.0
11,69,1,2,,True,False,0,False,2,30.0
11,69,2,3,,True,False,0,False,3,30.0
11,69,3,4,,True,False,0,False,4,30.0
11,69,4,5,,True,False,0,False,5,30.0
11,69,5,6,3.0,True,True,0,False,6,30.0
11,69,6,7,5.0,True,True,0,False,7,30.0
11,69,7,8,,True,False,0,False,8,30.0
11,69,8,9,,True,False,0,False,9,30.0
11,69,9,10,6.0,True,True,0,False,10,30.0
11,69,10,11,,True,False,0,False,11,30.0
11,69,11,12,,True,False,0,False,12,30.0
11,69,12,13,,True,False,0,False,13,30.0
11,69,13,14,7.0,True,True,0,False,14,30.0
11,69,14,15,,True,False,0,False,15,30.0
11,69,15,16,,True,False,0,False,16,30.0
11,69,16,17,,True,False,0,False,17,30.0
11,69,17,18,,True,False,0,False,18,30.0
11,69,18,19,,True,False,0,False,19,30.0
11,69,19,20,,True,False,0,False,20,30.0
11,69,20,21,,True,False,0,False,21,30.0
11,69,21,22,,True,False,0,False,22,30.0
11,69,22,23,,True,False,0,False,23,30.0
11,69,23,24,,True,False,0,False,24,30.0
11,69,24,25,,True,False,0,False,25,30.0
11,69,25,26,,True,False,0,False,26,30.0
11,69,26,27,1.0,True,True,0,False,27,30.0
11,69,27,28,2.0,True,True,0,False,28,30.0
11,69,28,29,,True,False,0,False,29,30.0
11,69,29,30,4.0,True,True,0,False,30,30.0
11,70,0,1,,True,False,0,False,1,30.0
11,70,1,2,,True,False,0,False,2,30.0
11,70,2,3,,True,False,0,False,3,30.0
11,70,3,4,,True,False,0,False,4,30.0
11,70,4,5,,True,False,0,False,5,30.0
11,70,5,6,,True,False,0,False,6,30.0
11,70,6,7,,True,False,0,False,7,30.0
11,70,7,8,8.0,True,True,0,False,8,30.0
11,70,8,9,9.0,True,True,0,False,9,30.0
11,70,9,10,,True,False,0,False,10,30.0
11,70,10,11,,True,False,0,False,11,30.0
11,70,11,12,,True,False,0,False,12,30.0
11,70,12,13,,True,False,0,False,13,30.0
11,70,13,14,,True,False,0,False,14,30.0
11,70,14,15,,True,False,0,False,15,30.0
11,70,15,16,,True,False,0,False,16,30.0
11,70,16,17,,True,False,0,False,17,30.0
11,70,17,18,2.0,True,True,0,False,18,30.0
11,70,18,19,,True,False,0,False,19,30.0
11,70,19,20,,True,False,0,False,20,30.0
11,70,20,21,,True,False,0,False,21,30.0
11,70,21,22,,True,False,0,False,22,30.0
11,70,22,23,,True,False,0,False,23,30.0
11,70,23,24,7.0,True,True,0,False,24,30.0
11,70,24,25,,True,False,0,False,25,30.0
11,70,25,26,6.0,True,True,0,False,26,30.0
11,70,26,27,3.0,True,True,0,False,27,30.0
11,70,27,28,4.0,True,True,0,False,28,30.0
11,70,28,29,5.0,True,True,0,False,29,30.0
11,70,29,30,1.0,True,True,0,False,30,30.0
11,71,0,1,,True,False,0,False,1,30.0
11,71,1,2,,True,False,0,False,2,30.0
11,71,2,3,,True,False,0,False,3,30.0
11,71,3,4,,True,False,0,False,4,30.0
11,71,4,5,,True,False,0,False,5,30.0
11,71,5,6,6.0,True,True,0,False,6,30.0
11,71,6,7,7.0,True,True,0,False,7,30.0
11,71,7,8,8.0,True,True,0,False,8,30.0
11,71,8,9,,True,False,0,False,9,30.0
11,71,9,10,,True,False,0,False,10,30.0
11,71,10,11,,True,False,0,False,11,30.0
11,71,11,12,,True,False,0,False,12,30.0
11,71,12,13,,True,False,0,False,13,30.0
11,71,13,14,,True,False,0,False,14,30.0
11,71,14,15,,True,False,0,False,15,30.0
11,71,15,16,,True,False,0,False,16,30.0
11,71,16,17,,True,False,0,False,17,30.0
11,71,17,18,,True,False,0,False,18,30.0
11,71,18,19,,True,False,0,False,19,30.0
11,71,19,20,,True,False,0,False,20,30.0
11,71,20,21,,True,False,0,False,21,30.0
11,71,21,22,,True,False,0,False,22,30.0
11,71,22,23,5.0,True,True,0,False,23,30.0
11,71,23,24,,True,False,0,False,24,30.0
11,71,24,25,,True,False,0,False,25,30.0
11,71,25,26,2.0,True,True,0,False,26,30.0
11,71,26,27,3.0,True,True,0,False,27,30.0
11,71,27,28,4.0,True,True,0,False,28,30.0
11,71,28,29,,True,False,0,False,29,30.0
11,71,29,30,1.0,True,True,0,False,30,30.0
11,72,0,1,,True,False,0,False,1,30.0
11,72,1,2,,True,False,0,False,2,30.0
11,72,2,3,,True,False,0,False,3,30.0
11,72,3,4,,True,False,0,False,4,30.0
11,72,4,5,,True,False,0,False,5,30.0
11,72,5,6,,True,False,0,False,6,30.0
11,72,6,7,,True,False,0,False,7,30.0
11,72,7,8,,True,False,0,False,8,30.0
11,72,8,9,,True,False,0,False,9,30.0
11,72,9,10,,True,False,0,False,10,30.0
11,72,10,11,,True,False,0,False,11,30.0
11,72,11,12,,True,False,0,False,12,30.0
11,72,12,13,,True,False,0,False,13,30.0
11,72,13,14,,True,False,0,False,14,30.0
11,72,14,15,,True,False,0,False,15,30.0
11,72,15,16,,True,False,0,False,16,30.0
11,72,16,17,,True,False,0,False,17,30.0
11,72,17,18,,True,False,0,False,18,30.0
11,72,18,19,,True,False,0,False,19,30.0
11,72,19,20,,True,False,0,False,20,30.0
11,72,20,21,8.0,True,True,0,False,21,30.0
11,72,21,22,2.0,True,True,0,False,22,30.0
11,72,22,23,,True,False,0,False,23,30.0
11,72,23,24,3.0,True,True,0,False,24,30.0
11,72,24,25,,True,False,0,False,25,30.0
11,72,25,26,4.0,True,True,0,False,26,30.0
11,72,26,27,6.0,True,True,0,False,27,30.0
11,72,27,28,7.0,True,True,0,False,28,30.0
11,72,28,29,5.0,True,True,0,False,29,30.0
11,72,29,30,1.0,True,True,0,False,30,30.0
11,73,0,1,,True,False,0,False,1,30.0
11,73,1,2,,True,False,0,False,2,30.0
11,73,2,3,,True,False,0,False,3,30.0
11,73,3,4,,True,False,0,False,4,30.0
11,73,4,5,,True,False,0,False,5,30.0
11,73,5,6,,True,False,0,False,6,30.0
11,73,6,7,,True,False,0,False,7,30.0
11,73,7,8,,True,False,0,False,8,30.0
11,73,8,9,,True,False,0,False,9,30.0
11,73,9,10,,True,False,0,False,10,30.0
11,73,10,11,,True,False,0,False,11,30.0
11,73,11,12,,True,False,0,False,12,30.0
11,73,12,13,,True,False,0,False,13,30.0
11,73,13,14,,True,False,0,False,14,30.0
11,73,14,15,,True,False,0,False,15,30.0
11,73,15,16,,True,False,0,False,16,30.0
11,73,16,17,1.0,True,True,0,False,17,30.0
11,73,17,18,,True,False,0,False,18,30.0
11,73,18,19,,True,False,0,False,19,30.0
11,73,19,20,,True,False,0,False,20,30.0
11,73,20,21,,True,False,0,False,21,30.0
11,73,21,22,2.0,True,True,0,False,22,30.0
11,73,22,23,3.0,True,True,0,False,23,30.0
11,73,23,24,7.0,True,True,0,False,24,30.0
11,73,24,25,4.0,True,True,0,False,25,30.0
11,73,25,26,,True,False,0,False,26,30.0
11,73,26,27,6.0,True,True,0,False,27,30.0
11,73,27,28,5.0,True,True,0,False,28,30.0
11,73,28,29,8.0,True,True,0,False,29,30.0
11,73,29,30,,True,False,0,False,30,30.0
11,74,0,1,,True,False,0,False,1,30.0
11,74,1,2,,True,False,0,False,2,30.0
11,74,2,3,,True,False,0,False,3,30.0
11,74,3,4,,True,False,0,False,4,30.0
11,74,4,5,,True,False,0,False,5,30.0
11,74,5,6,,True,False,0,False,6,30.0
11,74,6,7,,True,False,0,False,7,30.0
11,74,7,8,,True,False,0,False,8,30.0
11,74,8,9,,True,False,0,False,9,30.0
11,74,9,10,6.0,True,True,0,False,10,30.0
11,74,10,11,,True,False,0,False,11,30.0
11,74,11,12,,True,False,0,False,12,30.0
11,74,12,13,,True,False,0,False,13,30.0
11,74,13,14,7.0,True,True,0,False,14,30.0
11,74,14,15,5.0,True,True,0,False,15,30.0
11,74,15,16,,True,False,0,False,16,30.0
11,74,16,17,,True,False,0,False,17,30.0
11,74,17,18,,True,False,0,False,18,30.0
11,74,18,19,,True,False,0,False,19,30.0
11,74,19,20,,True,False,0,False,20,30.0
11,74,20,21,,True,False,0,False,21,30.0
11,74,21,22,8.0,True,True,0,False,22,30.0
11,74,22,23,,True,False,0,False,23,30.0
11,74,23,24,,True,False,0,False,24,30.0
11,74,24,25,,True,False,0,False,25,30.0
11,74,25,26,9.0,True,True,0,False,26,30.0
11,74,26,27,2.0,True,True,0,False,27,30.0
11,74,27,28,3.0,True,True,0,False,28,30.0
11,74,28,29,4.0,True,True,0,False,29,30.0
11,74,29,30,1.0,True,True,0,False,30,30.0
11,75,0,1,,True,False,0,False,1,30.0
11,75,1,2,,True,False,0,False,2,30.0
11,75,2,3,,True,False,0,False,3,30.0
11,75,3,4,,True,False,0,False,4,30.0
11,75,4,5,,True,False,0,False,5,30.0
11,75,5,6,,True,False,0,False,6,30.0
11,75,6,7,,True,False,0,False,7,30.0
11,75,7,8,,True,False,0,False,8,30.0
11,75,8,9,,True,False,0,False,9,30.0
11,75,9,10,,True,False,0,False,10,30.0
11,75,10,11,,True,False,0,False,11,30.0
11,75,11,12,,True,False,0,False,12,30.0
11,75,12,13,,True,False,0,False,13,30.0
11,75,13,14,,True,False,0,False,14,30.0
11,75,14,15,,True,False,0,False,15,30.0
11,75,15,16,,True,False,0,False,16,30.0
11,75,16,17,,True,False,0,False,17,30.0
11,75,17,18,,True,False,0,False,18,30.0
11,75,18,19,,True,False,0,False,19,30.0
11,75,19,20,,True,False,0,False,20,30.0
11,75,20,21,,True,False,0,False,21,30.0
11,75,21,22,8.0,True,True,0,False,22,30.0
11,75,22,23,,True,False,0,False,23,30.0
11,75,23,24,4.0,True,True,0,False,24,30.0
11,75,24,25,5.0,True,True,0,False,25,30.0
11,75,25,26,7.0,True,True,0,False,26,30.0
11,75,26,27,6.0,True,True,0,False,27,30.0
11,75,27,28,3.0,True,True,0,False,28,30.0
11,75,28,29,1.0,True,True,0,False,29,30.0
11,75,29,30,2.0,True,True,0,False,30,30.0
11,76,0,1,,True,False,0,False,1,30.0
11,76,1,2,,True,False,0,False,2,30.0
11,76,2,3,,True,False,0,False,3,30.0
11,76,3,4,,True,False,0,False,4,30.0
11,76,4,5,,True,False,0,False,5,30.0
11,76,5,6,,True,False,0,False,6,30.0
11,76,6,7,,True,False,0,False,7,30.0
11,76,7,8,,True,False,0,False,8,30.0
11,76,8,9,,True,False,0,False,9,30.0
11,76,9,10,,True,False,0,False,10,30.0
11,76,10,11,,True,False,0,False,11,30.0
11,76,11,12,,True,False,0,False,12,30.0
11,76,12,13,7.0,True,True,0,False,13,30.0
11,76,13,14,,True,False,0,False,14,30.0
11,76,14,15,,True,False,0,False,15,30.0
11,76,15,16,,True,False,0,False,16,30.0
11,76,16,17,,True,False,0,False,17,30.0
11,76,17,18,4.0,True,True,0,False,18,30.0
11,76,18,19,,True,False,0,False,19,30.0
11,76,19,20,6.0,True,True,0,False,20,30.0
11,76,20,21,8.0,True,True,0,False,21,30.0
11,76,21,22,,True,False,0,False,22,30.0
11,76,22,23,,True,False,0,False,23,30.0
11,76,23,24,,True,False,0,False,24,30.0
11,76,24,25,,True,False,0,False,25,30.0
11,76,25,26,5.0,True,True,0,False,26,30.0
11,76,26,27,,True,False,0,False,27,30.0
11,76,27,28,1.0,True,True,0,False,28,30.0
11,76,28,29,3.0,True,True,0,False,29,30.0
11,76,29,30,2.0,True,True,0,False,30,30.0
11,77,0,1,,True,False,0,False,1,30.0
11,77,1,2,,True,False,0,False,2,30.0
11,77,2,3,,True,False,0,False,3,30.0
11,77,3,4,,True,False,0,False,4,30.0
11,77,4,5,,True,False,0,False,5,30.0
11,77,5,6,,True,False,0,False,6,30.0
11,77,6,7,,True,False,0,False,7,30.0
11,77,7,8,,True,False,0,False,8,30.0
11,77,8,9,,True,False,0,False,9,30.0
11,77,9,10,,True,False,0,False,10,30.0
11,77,10,11,,True,False,0,False,11,30.0
11,77,11,12,,True,False,0,False,12,30.0
11,77,12,13,,True,False,0,False,13,30.0
11,77,13,14,,True,False,0,False,14,30.0
11,77,14,15,,True,False,0,False,15,30.0
11,77,15,16,,True,False,0,False,16,30.0
11,77,16,17,,True,False,0,False,17,30.0
11,77,17,18,,True,False,0,False,18,30.0
11,77,18,19,,True,False,0,False,19,30.0
11,77,19,20,,True,False,0,False,20,30.0
11,77,20,21,,True,False,0,False,21,30.0
11,77,21,22,,True,False,0,False,22,30.0
11,77,22,23,,True,False,0,False,23,30.0
11,77,23,24,,True,False,0,False,24,30.0
11,77,24,25,,True,False,0,False,25,30.0
11,77,25,26,,True,False,0,False,26,30.0
11,77,26,27,,True,False,0,False,27,30.0
11,77,27,28,,True,False,0,False,28,30.0
11,77,28,29,,True,False,0,False,29,30.0
11,77,29,30,,True,False,0,False,30,30.0
11,78,0,1,,True,False,0,False,1,30.0
11,78,1,2,,True,False,0,False,2,30.0
11,78,2,3,,True,False,0,False,3,30.0
11,78,3,4,,True,False,0,False,4,30.0
11,78,4,5,,True,False,0,False,5,30.0
11,78,5,6,,True,False,0,False,6,30.0
11,78,6,7,,True,False,0,False,7,30.0
11,78,7,8,,True,False,0,False,8,30.0
11,78,8,9,,True,False,0,False,9,30.0
11,78,9,10,,True,False,0,False,10,30.0
11,78,10,11,4.0,True,True,0,False,11,30.0
11,78,11,12,,True,False,0,False,12,30.0
11,78,12,13,,True,False,0,False,13,30.0
11,78,13,14,,True,False,0,False,14,30.0
11,78,14,15,,True,False,0,False,15,30.0
11,78,15,16,,True,False,0,False,16,30.0
11,78,16,17,,True,False,0,False,17,30.0
11,78,17,18,,True,False,0,False,18,30.0
11,78,18,19,,True,False,0,False,19,30.0
11,78,19,20,,True,False,0,False,20,30.0
11,78,20,21,,True,False,0,False,21,30.0
11,78,21,22,,True,False,0,False,22,30.0
11,78,22,23,,True,False,0,False,23,30.0
11,78,23,24,,True,False,0,False,24,30.0
11,78,24,25,,True,False,0,False,25,30.0
11,78,25,26,,True,False,0,False,26,30.0
11,78,26,27,,True,False,0,False,27,30.0
11,78,27,28,3.0,True,True,0,False,28,30.0
11,78,28,29,1.0,True,True,0,False,29,30.0
11,78,29,30,2.0,True,True,0,False,30,30.0
11,79,0,1,,True,False,0,False,1,30.0
11,79,1,2,,True,False,0,False,2,30.0
11,79,2,3,,True,False,0,False,3,30.0
11,79,3,4,,True,False,0,False,4,30.0
11,79,4,5,,True,False,0,False,5,30.0
11,79,5,6,,True,False,0,False,6,30.0
11,79,6,7,,True,False,0,False,7,30.0
11,79,7,8,,True,False,0,False,8,30.0
11,79,8,9,,True,False,0,False,9,30.0
11,79,9,10,,True,False,0,False,10,30.0
11,79,10,11,,True,False,0,False,11,30.0
11,79,11,12,,True,False,0,False,12,30.0
11,79,12,13,,True,False,0,False,13,30.0
11,79,13,14,,True,False,0,False,14,30.0
11,79,14,15,,True,False,0,False,15,30.0
11,79,15,16,,True,False,0,False,16,30.0
11,79,16,17,,True,False,0,False,17,30.0
11,79,17,18,,True,False,0,False,18,30.0
11,79,18,19,,True,False,0,False,19,30.0
11,79,19,20,,True,False,0,False,20,30.0
11,79,20,21,,True,False,0,False,21,30.0
11,79,21,22,,True,False,0,False,22,30.0
11,79,22,23,6.0,True,True,0,False,23,30.0
11,79,23,24,7.0,True,True,0,False,24,30.0
11,79,24,25,,True,False,0,False,25,30.0
11,79,25,26,3.0,True,True,0,False,26,30.0
11,79,26,27,4.0,True,True,0,False,27,30.0
11,79,27,28,5.0,True,True,0,False,28,30.0
11,79,28,29,1.0,True,True,0,False,29,30.0
11,79,29,30,2.0,True,True,0,False,30,30.0
12,0,0,1,,True,False,0,False,1,30.0
12,0,1,2,,True,False,0,False,2,30.0
12,0,2,3,,True,False,0,False,3,30.0
12,0,3,4,,True,False,0,False,4,30.0
12,0,4,5,,True,False,0,False,5,30.0
12,0,5,6,,True,False,0,False,6,30.0
12,0,6,7,,True,False,0,False,7,30.0
12,0,7,8,,True,False,0,False,8,30.0
12,0,8,9,,True,False,0,False,9,30.0
12,0,9,10,,True,False,0,False,10,30.0
12,0,10,11,,True,False,0,False,11,30.0
12,0,11,12,,True,False,0,False,12,30.0
12,0,12,13,,True,False,0,False,13,30.0
12,0,13,14,,True,False,0,False,14,30.0
12,0,14,15,,True,False,0,False,15,30.0
12,0,15,16,,True,False,0,False,16,30.0
12,0,16,17,,True,False,0,False,17,30.0
12,0,17,18,,True,False,0,False,18,30.0
12,0,18,19,,True,False,0,False,19,30.0
12,0,19,20,,True,False,0,False,20,30.0
12,0,20,21,,True,False,0,False,21,30.0
12,0,21,22,2.0,True,True,0,False,22,30.0
12,0,22,23,3.0,True,True,0,False,23,30.0
12,0,23,24,,True,False,0,False,24,30.0
12,0,24,25,,True,False,0,False,25,30.0
12,0,25,26,,True,False,0,False,26,30.0
12,0,26,27,,True,False,0,False,27,30.0
12,0,27,28,,True,False,0,False,28,30.0
12,0,28,29,,True,False,0,False,29,30.0
12,0,29,30,1.0,True,True,0,False,30,30.0
12,1,0,1,,True,False,0,False,1,30.0
12,1,1,2,,True,False,0,False,2,30.0
12,1,2,3,,True,False,0,False,3,30.0
12,1,3,4,,True,False,0,False,4,30.0
12,1,4,5,,True,False,0,False,5,30.0
12,1,5,6,,True,False,0,False,6,30.0
12,1,6,7,,True,False,0,False,7,30.0
12,1,7,8,,True,False,0,False,8,30.0
12,1,8,9,,True,False,0,False,9,30.0
12,1,9,10,,True,False,0,False,10,30.0
12,1,10,11,,True,False,0,False,11,30.0
12,1,11,12,,True,False,0,False,12,30.0
12,1,12,13,,True,False,0,False,13,30.0
12,1,13,14,,True,False,0,False,14,30.0
12,1,14,15,,True,False,0,False,15,30.0
12,1,15,16,,True,False,0,False,16,30.0
12,1,16,17,,True,False,0,False,17,30.0
12,1,17,18,,True,False,0,False,18,30.0
12,1,18,19,,True,False,0,False,19,30.0
12,1,19,20,,True,False,0,False,20,30.0
12,1,20,21,,True,False,0,False,21,30.0
12,1,21,22,,True,False,0,False,22,30.0
12,1,22,23,,True,False,0,False,23,30.0
12,1,23,24,,True,False,0,False,24,30.0
12,1,24,25,,True,False,0,False,25,30.0
12,1,25,26,,True,False,0,False,26,30.0
12,1,26,27,1.0,True,True,0,False,27,30.0
12,1,27,28,2.0,True,True,0,False,28,30.0
12,1,28,29,,True,False,0,False,29,30.0
12,1,29,30,,True,False,0,False,30,30.0
12,2,0,1,,True,False,0,False,1,30.0
12,2,1,2,,True,False,0,False,2,30.0
12,2,2,3,,True,False,0,False,3,30.0
12,2,3,4,,True,False,0,False,4,30.0
12,2,4,5,,True,False,0,False,5,30.0
12,2,5,6,,True,False,0,False,6,30.0
12,2,6,7,,True,False,0,False,7,30.0
12,2,7,8,,True,False,0,False,8,30.0
12,2,8,9,,True,False,0,False,9,30.0
12,2,9,10,,True,False,0,False,10,30.0
12,2,10,11,,True,False,0,False,11,30.0
12,2,11,12,,True,False,0,False,12,30.0
12,2,12,13,,True,False,0,False,13,30.0
12,2,13,14,,True,False,0,False,14,30.0
12,2,14,15,,True,False,0,False,15,30.0
12,2,15,16,,True,False,0,False,16,30.0
12,2,16,17,,True,False,0,False,17,30.0
12,2,17,18,,True,False,0,False,18,30.0
12,2,18,19,,True,False,0,False,19,30.0
12,2,19,20,,True,False,0,False,20,30.0
12,2,20,21,,True,False,0,False,21,30.0
12,2,21,22,,True,False,0,False,22,30.0
12,2,22,23,,True,False,0,False,23,30.0
12,2,23,24,,True,False,0,False,24,30.0
12,2,24,25,3.0,True,True,0,False,25,30.0
12,2,25,26,4.0,True,True,0,False,26,30.0
12,2,26,27,,True,False,0,False,27,30.0
12,2,27,28,,True,False,0,False,28,30.0
12,2,28,29,1.0,True,True,0,False,29,30.0
12,2,29,30,2.0,True,True,0,False,30,30.0
12,3,0,1,4.0,True,True,0,False,1,30.0
12,3,1,2,3.0,True,True,0,False,2,30.0
12,3,2,3,,True,False,0,False,3,30.0
12,3,3,4,5.0,True,True,0,False,4,30.0
12,3,4,5,,True,False,0,False,5,30.0
12,3,5,6,,True,False,0,False,6,30.0
12,3,6,7,,True,False,0,False,7,30.0
12,3,7,8,,True,False,0,False,8,30.0
12,3,8,9,,True,False,0,False,9,30.0
12,3,9,10,,True,False,0,False,10,30.0
12,3,10,11,,True,False,0,False,11,30.0
12,3,11,12,2.0,True,True,0,False,12,30.0
